secao;classe;descricao;tipogaiola;fichajulgamento;anolimiteanilha;campoa;campob;campoc
F1;497;Eq. Diamante Pardal (Sparrow) Outros: combinações de mutação;1;0;0;0;0;0
F1;498;Diamante Pardal (Sparrow) Outros: combinações de mutação;1;0;0;0;0;0
F1;499;Eq. Diamante Pardal (Sparrow) Novas mutações em estudo (sem prémios);1;0;0;0;0;0
F1;500;Diamante Pardal (Sparrow) Novas mutações em estudo (sem prémios);1;0;0;0;0;0
F1;501;Eq. M Diamante Modesto Clássico;1;0;0;0;0;0
F1;502;M Diamante Modesto Clássico;1;0;0;0;0;0
F1;503;Eq. F Diamante Modesto Clássico;1;0;0;0;0;0
F1;504;F Diamante Modesto Clássico;1;0;0;0;0;0
F1;505;Eq. M Diamante Modesto Ágata (ex-Isabel);1;0;0;0;0;0
F1;506;M Diamante Modesto Ágata (ex-Isabel);1;0;0;0;0;0
F1;507;Eq. F Diamante Modesto Ágata (ex-Isabel);1;0;0;0;0;0
F1;508;F Diamante Modesto Ágata (ex-Isabel);1;0;0;0;0;0
F1;509;Eq. Diamante Modesto Novas mutações em estudo (sem prémios);1;0;0;0;0;0
F1;510;Diamante Modesto Novas mutações em estudo (sem prémios);1;0;0;0;0;0
F1;511;Eq. M Diamante Estrela Clássico;1;0;0;0;0;0
F1;512;M Diamante Estrela Clássico;1;0;0;0;0;0
F1;513;Eq. F Diamante Estrela Clássico;1;0;0;0;0;0
F1;514;F Diamante Estrela Clássico;1;0;0;0;0;0
F1;515;Eq. M Diamante Estrela Máscara amarela;1;0;0;0;0;0
F1;516;M Diamante Estrela Máscara amarela;1;0;0;0;0;0
F1;517;Eq. F Diamante Estrela Máscara amarela;1;0;0;0;0;0
F1;518;F Diamante Estrela Máscara amarela;1;0;0;0;0;0
F1;519;Eq. M Diamante Estrela Pastel (castanho);1;0;0;0;0;0
F1;520;M Diamante Estrela Pastel (castanho);1;0;0;0;0;0
F1;521;Eq. F Diamante Estrela Pastel (castanho);1;0;0;0;0;0
F1;522;F Diamante Estrela Pastel (castanho);1;0;0;0;0;0
F1;523;Eq. Diamante Estrela Outros: combinações de mutação;1;0;0;0;0;0
F1;524;Diamante Estrela Outros: combinações de mutação;1;0;0;0;0;0
F1;525;Eq. Diamante Estrela Novas mutações em estudo (sem prémios);1;0;0;0;0;0
F1;526;Diamante Estrela Novas mutações em estudo (sem prémios);1;0;0;0;0;0
F1;527;Eq. Diamante Bichenov (Poephila Bichenovi) Clássico;1;0;0;0;0;0
F1;528;Diamante Bichenov (Poephila Bichenovi) Clássico;1;0;0;0;0;0
F1;529;Eq. Diamante Bichenov (Poephila Bichenovi) Castanho;1;0;0;0;0;0
F1;530;Diamante Bichenov (Poephila Bichenovi) Castanho;1;0;0;0;0;0
F1;531;Eq. Diamante Bichenov (Poephila Bichenovi) Novas mutações em estudo (sem prémios);1;0;0;0;0;0
F1;532;Diamante Bichenov (Poephila Bichenovi) Novas mutações em estudo (sem prémios);1;0;0;0;0;0
F1;533;Eq. Diamante Papagaio (Erythrura psittacea) Clássico;1;0;0;0;0;0
F1;534;Diamante Papagaio (Erythrura psittacea) Clássico;1;0;0;0;0;0
F1;535;Eq. Diamante Papagaio (Erythrura psittacea) Marfim (Verde-mar);1;0;0;0;0;0
F1;536;Diamante Papagaio (Erythrura psittacea) Marfim (Verde-mar);1;0;0;0;0;0
F1;537;Eq. Diamante Papagaio (Erythrura psittacea) Pastel;1;0;0;0;0;0
F1;538;Diamante Papagaio (Erythrura psittacea) Pastel;1;0;0;0;0;0
F1;539;Eq. Diamante Papagaio (Erythrura psittacea) Ino;1;0;0;0;0;0
F1;540;Diamante Papagaio (Erythrura psittacea) Ino;1;0;0;0;0;0
F1;541;Eq. Diamante Papagaio (Erythrura psittacea) Novas mutações em estudo (sem prémios);1;0;0;0;0;0
F1;542;Diamante Papagaio (Erythrura psittacea) Novas mutações em estudo (sem prémios);1;0;0;0;0;0
F1;543;Eq. Diamante Tricolor (Erythrura trichroa) Clássico;1;0;0;0;0;0
F1;544;Diamante Tricolor (Erythrura trichroa) Clássico;1;0;0;0;0;0
F1;545;Eq. Diamante Tricolor (Erythrura trichroa) Ino;1;0;0;0;0;0
F1;546;Diamante Tricolor (Erythrura trichroa) Ino;1;0;0;0;0;0
F1;547;Eq. Diamante Tricolor (Erythrura trichroa) Verde-mar;1;0;0;0;0;0
F1;548;Diamante Tricolor (Erythrura trichroa) Verde-mar;1;0;0;0;0;0
F1;549;Eq. Diamante Tricolor (Erythrura trichroa) Novas mutações em estudo (sem prémios);1;0;0;0;0;0
F1;550;Diamante Tricolor (Erythrura trichroa) Novas mutações em estudo (sem prémios);1;0;0;0;0;0
F1;551;Eq. Bico de Prata (Lonchura cantans) Clássico;1;0;0;0;0;0
F1;552;Bico de Prata (Lonchura cantans) Clássico;1;0;0;0;0;0
F1;553;Eq. Bico de Prata (Lonchura cantans) Castanho e com uropígeo vermelho e amarelo;1;0;0;0;0;0
F1;554;Bico de Prata (Lonchura cantans) Castanho e com uropígeo vermelho e amarelo;1;0;0;0;0;0
F1;555;Eq. Bico de Prata (Lonchura cantans) Agata;1;0;0;0;0;0
F1;556;Bico de Prata (Lonchura cantans) Agata;1;0;0;0;0;0
F1;557;Eq. Bico de Prata (Lonchura cantans) Opala e com uropígeo vermelho e amarelo;1;0;0;0;0;0
F1;558;Bico de Prata (Lonchura cantans) Opala e com uropígeo vermelho e amarelo;1;0;0;0;0;0
F1;559;Eq. Bico de Prata (Lonchura cantans) Ino e com uropígeo vermelho e amarelo;1;0;0;0;0;0
F1;560;Bico de Prata (Lonchura cantans) Ino e com uropígeo vermelho e amarelo;1;0;0;0;0;0
F1;561;Eq. Bico de Prata (Lonchura cantans) Cinzento;1;0;0;0;0;0
F1;562;Bico de Prata (Lonchura cantans) Cinzento;1;0;0;0;0;0
F1;563;Eq. Bico de Prata (Lonchura cantans) Pastel;1;0;0;0;0;0
F1;564;Bico de Prata (Lonchura cantans) Pastel;1;0;0;0;0;0
F1;565;Eq. Bico de Prata (Lonchura cantans) Ventre escuro;1;0;0;0;0;0
F1;566;Bico de Prata (Lonchura cantans) Ventre escuro;1;0;0;0;0;0
F1;567;Eq. Bico de Prata (Lonchura cantans) Outros: combinações de mutação;1;0;0;0;0;0
F1;568;Bico de Prata (Lonchura cantans) Outros: combinações de mutação;1;0;0;0;0;0
F1;569;Eq. Bico de Prata (Lonchura cantans) Novas mutações em estudo (sem prémios);1;0;0;0;0;0
F1;570;Bico de Prata (Lonchura cantans) Novas mutações em estudo (sem prémios);1;0;0;0;0;0
F1;571;Eq. Bico de Chumbo (Lonchura malabarica) Clássico;1;0;0;0;0;0
F1;572;Bico de Chumbo (Lonchura malabarica) Clássico;1;0;0;0;0;0
F1;573;Eq. Bico de Chumbo (Lonchura malabarica) Castanho;1;0;0;0;0;0
F1;574;Bico de Chumbo (Lonchura malabarica) Castanho;1;0;0;0;0;0
F1;575;Eq. Bico de Chumbo (Lonchura malabarica) Opala;1;0;0;0;0;0
F1;576;Bico de Chumbo (Lonchura malabarica) Opala;1;0;0;0;0;0
F1;577;Eq. Bico de Chumbo (Lonchura malabarica) Ino;1;0;0;0;0;0
F1;578;Bico de Chumbo (Lonchura malabarica) Ino;1;0;0;0;0;0
F1;579;Eq. Bico de Chumbo (Lonchura malabarica) Cinzento;1;0;0;0;0;0
F1;580;Bico de Chumbo (Lonchura malabarica) Cinzento;1;0;0;0;0;0
F1;581;Eq. Bico de Chumbo (Lonchura malabarica) Pastel;1;0;0;0;0;0
F1;582;Bico de Chumbo (Lonchura malabarica) Pastel;1;0;0;0;0;0
F1;583;Eq. Bico de Chumbo (Lonchura malabarica) Outros: combinações de mutação;1;0;0;0;0;0
F1;584;Bico de Chumbo (Lonchura malabarica) Outros: combinações de mutação;1;0;0;0;0;0
F1;585;Eq. Bico de Chumbo (Lonchura malabarica) Novas mutações em estudo (sem prémios);1;0;0;0;0;0
F1;586;Bico de Chumbo (Lonchura malabarica) Novas mutações em estudo (sem prémios);1;0;0;0;0;0
F2;1;Eq. Serinos, género Serinus todos nas cores normais;1;0;0;0;0;0
F2;2;Serinos, género Serinus todos nas cores normais;1;0;0;0;0;0
F2;3;Eq. M Cardinalito da Venezuela (Carduelis cucullata) clássico;1;0;0;0;0;0
F2;4;M Cardinalito da Venezuela (Carduelis cucullata) clássico;1;0;0;0;0;0
F2;124;Freirinha-branca-e-preta (Lonchura bicolor), Freirinha-bronze (L. cucullata), Freirinha-pêga (L. fringilloides), Bico de prata de Madagáscar (L. nana) todos nas cores normais;1;0;0;0;0;0
F2;125;Eq. Capuchinho de cabeça cinzenta (Lonchura caniceps), Capuchinho de uropígio amarelo (L. flaviprymna), Capuchinho da Nova Irlanda (L. forbesi), Capuchinho de bico grande (L. grandis), Capuchinho de Hunstein (L. hunsteini), Capuchinho de cabeça branca (L.;1;0;0;0;0;0
F2;126;Capuchinho de cabeça cinzenta (Lonchura caniceps), Capuchinho de uropígio amarelo (L. flaviprymna), Capuchinho da Nova Irlanda (L. forbesi), Capuchinho de bico grande (L. grandis), Capuchinho de Hunstein (L. hunsteini), Capuchinho de cabeça branca (L. maj;1;0;0;0;0;0
F2;127;Eq. Capuchinho de peito castanho (Lonchura castaneothorax), Capuchinho fusco (L. fuscans), Capuchinho de ventre ruivo (L. kelaarti), Capuchinho de barriga branca (L. leucogastra), Capuchinho de Java (L. leucogastroides), Capuchinho de pontos brancos (L. l;1;0;0;0;0;0
F2;128;Capuchinho de peito castanho (Lonchura castaneothorax), Capuchinho fusco (L. fuscans), Capuchinho de ventre ruivo (L. kelaarti), Capuchinho de barriga branca (L. leucogastra), Capuchinho de Java (L. leucogastroides), Capuchinho de pontos brancos (L. leuco;1;0;0;0;0;0
F2;129;Eq. Mutações das classes 121, 123, 125, 127;1;0;0;0;0;0
F2;130;Mutações das classes 122, 124, 126, 128;1;0;0;0;0;0
F2;131;Eq. Outros diamantes género Erythrura (excepto os incluídos em F1) todos nas cores normais;1;0;0;0;0;0
F2;132;Outros diamantes género Erythrura (excepto os incluídos em F1) todos nas cores normais;1;0;0;0;0;0
F2;133;Eq. Caudas de fogo, género Emblema, Outros diamantes, género Neochmia ou Aegintha, Diamantes das montanhas, género Oreostruthus todos nas cores normais;1;0;0;0;0;0
F2;134;Caudas de fogo, género Emblema, Outros diamantes, género Neochmia ou Aegintha, Diamantes das montanhas, género Oreostruthus todos nas cores normais;1;0;0;0;0;0
F2;135;Eq. Diamante Mascarado (Poephila personata) ancestral;1;0;0;0;0;0
F2;136;Diamante Mascarado (Poephila personata) ancestral;1;0;0;0;0;0
F2;137;Eq. Outros diamantes, género Aidemosyne, Outros diamantes australianos, género Poephila (exceto os incluídos em F1) todos nas cores normais;1;0;0;0;0;0
F2;138;Outros diamantes, género Aidemosyne, Outros diamantes australianos, género Poephila (exceto os incluídos em F1) todos nas cores normais;1;0;0;0;0;0
F2;139;Eq. Viúvas género Vidua todos nas cores normais;1;0;0;0;0;0
F2;140;Viúvas género Vidua todos nas cores normais;1;0;0;0;0;0
F2;141;Eq. Mutações das classes 131, 133, 135, 137, 139;1;0;0;0;0;0
F2;142;Mutações das classes 132, 134, 136, 138, 140;1;0;0;0;0;0
F2;143;Eq. Bulbuls (Pycnonotidae), Mainates, Pica-bois, Estorninhos (Sturnidae), Piscos, Tordos (Turdidae) todos nas cores normais;1;0;0;0;0;0
F2;144;Bulbuls (Pycnonotidae), Mainates, Pica-bois, Estorninhos (Sturnidae), Piscos, Tordos (Turdidae) todos nas cores normais;1;0;0;0;0;0
F2;145;Eq. Gralhas, Gaios, Pêgas (Corvidae), Tordos ou Gaios Garrulax (Timalidae), Papa-moscas tirano (Tyrannidae) todos nas cores normais;1;0;0;0;0;0
F2;146;Gralhas, Gaios, Pêgas (Corvidae), Tordos ou Gaios Garrulax (Timalidae), Papa-moscas tirano (Tyrannidae) todos nas cores normais;1;0;0;0;0;0
F2;147;Eq. Papa-moscas do Velho Mundo (Muscicapidae), Chapins verdadeiros (Paridae), Tangarás, Dançadores, Rendeiras (Pipridae), Tordos gaio, Rouxinóis do Japão, Messias orelha de prata, Minlas, Síbias, Luinas (Timaliidae), Zosteropes de óculos brancos (Zosterop;1;0;0;0;0;0
F2;148;Papa-moscas do Velho Mundo (Muscicapidae), Chapins verdadeiros (Paridae), Tangarás, Dançadores, Rendeiras (Pipridae), Tordos gaio, Rouxinóis do Japão, Messias orelha de prata, Minlas, Síbias, Luinas (Timaliidae), Zosteropes de óculos brancos (Zosteropidae;1;0;0;0;0;0
F2;149;Eq. Pássaros rateiros (Coliidae), Cotingas, Arapongas (Cotingidae), Bicos-largos (Eurylaimidae), Turacos (Musophagidae), Araçaris, Tucanetes, Tucanos (Ramphastidae), Quetzals, Surucuás (Trogonidae) todos nas cores normais;1;0;0;0;0;0
F2;150;Pássaros rateiros (Coliidae), Cotingas, Arapongas (Cotingidae), Bicos-largos (Eurylaimidae), Turacos (Musophagidae), Araçaris, Tucanetes, Tucanos (Ramphastidae), Quetzals, Surucuás (Trogonidae) todos nas cores normais;1;0;0;0;0;0
F2;151;Eq. Martins pescador (Alcedinidae), Minivetes (Campephagidae), Barbetes ou Capitães de bigode (Capitonidae), Rolieiros (Coraciidae), Arirambas (Galbulidae), Pássaros pretos, Tristes-pia, Xéxéus, Gaudérios, Sargentos, Garibaldis, Caretões, Estornelas, Orop;1;0;0;0;0;0
F2;152;Martins pescador (Alcedinidae), Minivetes (Campephagidae), Barbetes ou Capitães de bigode (Capitonidae), Rolieiros (Coraciidae), Arirambas (Galbulidae), Pássaros pretos, Tristes-pia, Xéxéus, Gaudérios, Sargentos, Garibaldis, Caretões, Estornelas, Oropêndo;1;0;0;0;0;0
F2;153;Eq. Clorofónias, Gaturamos, Fi-fis, Saís, Saíras, Tangarás (Emberezidae), Felosas (Parulidae) todos nas cores normais;1;0;0;0;0;0
F2;154;Clorofónias, Gaturamos, Fi-fis, Saís, Saíras, Tangarás (Emberezidae), Felosas (Parulidae) todos nas cores normais;1;0;0;0;0;0
F2;155;Eq. Saís de perna amarela (Emberezidae), Pássaros de sol ou Nectarinos (Nectariniidae), Colibris (Trochilidae) todos nas cores normais;1;0;0;0;0;0
F2;156;Saís de perna amarela (Emberezidae), Pássaros de sol ou Nectarinos (Nectariniidae), Colibris (Trochilidae) todos nas cores normais;1;0;0;0;0;0
F2;157;Eq. Mutações das classes 143, 145, 147, 149, 151, 153, 155;1;0;0;0;0;0
F2;158;Mutações das classes 144, 146, 148, 150, 152, 154, 156;1;0;0;0;0;0
F2;159;Eq. Outras espécies não incluídas nas classes 1 a 157;1;0;0;0;0;0
F2;160;Outras espécies não incluídas nas classes 2 a 158;1;0;0;0;0;0
H;1;Eq. híbrido Negro-Castanho de canário X serinus exóticos e vice versa (cor clássica);1;0;0;0;0;0
H;2;híbrido Negro-Castanho de canário X serinus exóticos e vice versa (cor clássica);1;0;0;0;0;0
H;3;Eq. híbrido Negro-Castanho de canário X outros exóticos e vice versa (cor clássica);1;0;0;0;0;0
H;4;híbrido Negro-Castanho de canário X outros exóticos e vice versa (cor clássica);1;0;0;0;0;0
H;5;Eq. híbrido mutação de canário X serinus exóticos e vice versa;1;0;0;0;0;0
H;6;híbrido mutação de canário X serinus exóticos e vice versa;1;0;0;0;0;0
H;7;Eq. híbrido mutação de canário X outros exóticos e vice versa;1;0;0;0;0;0
H;8;híbrido mutação de canário X outros exóticos e vice versa;1;0;0;0;0;0
H;9;Eq. híbrido exótico X exótico (de fringillideos e emberizideos entre eles) de cor clássico;1;0;0;0;0;0
H;10;híbrido exótico X exótico (de fringillideos e emberizideos entre eles) de cor clássico;1;0;0;0;0;0
H;11;Eq. híbrido exótico X exótico (de estrildideos entre eles) de cor clássica;1;0;0;0;0;0
H;12;híbrido exótico X exótico (de estrildideos entre eles) de cor clássica;1;0;0;0;0;0
H;13;"Eq. híbrido mutação ; exótico X exótico (de fringillideos e emberizideos entre eles)";1;0;0;0;0;0
H;14;"híbrido mutação ; exótico X exótico (de fringillideos e emberizideos entre eles)";1;0;0;0;0;0
H;15;"Eq. híbrido mutação ; exótico X exótico (de estrildideos entre eles)";1;0;0;0;0;0
H;16;"híbrido mutação ; exótico X exótico (de estrildideos entre eles)";1;0;0;0;0;0
H;17;Eq. híbrido de serinus exótico X fauna europeia e vice versa (cor clássica);1;0;0;0;0;0
H;18;híbrido de serinus exótico X fauna europeia e vice versa (cor clássica);1;0;0;0;0;0
H;19;Eq. híbrido outros exóticos X fauna europeia e vice versa (cor clássica);1;0;0;0;0;0
H;20;híbrido outros exóticos X fauna europeia e vice versa (cor clássica);1;0;0;0;0;0
H;21;Eq. híbrido mutação de serinus exótico X fauna europeia e vice versa;1;0;0;0;0;0
H;22;híbrido mutação de serinus exótico X fauna europeia e vice versa;1;0;0;0;0;0
H;23;Eq. híbrido mutação outros exóticos X fauna europeia e vice versa;1;0;0;0;0;0
H;24;híbrido mutação outros exóticos X fauna europeia e vice versa;1;0;0;0;0;0
H;25;Eq. híbrido variegado (todos);1;0;0;0;0;0
H;26;híbrido variegado (todos);1;0;0;0;0;0
O;1;Eq. Rola Plácida (Geopelia placida), Rola de Maugé (G. maugeus), Rola Zebrada (G. striata), Rola Humeral (G. humeralis), Rola Máscara de Ferro (Oena capensis), Nas cores clássicas;1;0;0;0;0;0
O;2;Rola Plácida (Geopelia placida), Rola de Maugé (G. maugeus), Rola Zebrada (G. striata), Rola Humeral (G. humeralis), Rola Máscara de Ferro (Oena capensis), Nas cores clássicas;1;0;0;0;0;0
O;3;Eq. Rola Diamante (G. cuneata) e suas mutações;1;0;0;0;0;0
O;4;Rola Diamante (G. cuneata) e suas mutações;1;0;0;0;0;0
O;5;Eq. Rola dos bosques (Streptopelia turtur), Rolas de peito rosa (S. lugens), Rola oriental (S. orientalis), Rola malhada do Senegal (S. senegalensis), Rola da China (S. chinensis), Rola chorosa (S. decipens), Rola vinácea (S. vinacea), Rola do Cabo (S. ca;1;0;0;0;0;0
O;6;Rola dos bosques (Streptopelia turtur), Rolas de peito rosa (S. lugens), Rola oriental (S. orientalis), Rola malhada do Senegal (S. senegalensis), Rola da China (S. chinensis), Rola chorosa (S. decipens), Rola vinácea (S. vinacea), Rola do Cabo (S. capico;1;0;0;0;0;0
O;7;Eq. Rola risonha (S. roseigrisiria) e suas mutações;1;0;0;0;0;0
O;8;Rola risonha (S. roseigrisiria) e suas mutações;1;0;0;0;0;0
O;9;Eq. Rola escamada (Columbina squamata), Rola inca (C. inca), Rola picui (C. picui), Rola de banda grená (C. cruziana), Rola minuto (C. minuta), Rola passarinho (C. passerina), Pomba de Bucklei (C. buckleyi), Rola talpacote (C. talpacoti), Rola azulada (Cl;1;0;0;0;0;0
O;10;Rola escamada (Columbina squamata), Rola inca (C. inca), Rola picui (C. picui), Rola de banda grená (C. cruziana), Rola minuto (C. minuta), Rola passarinho (C. passerina), Pomba de Bucklei (C. buckleyi), Rola talpacote (C. talpacoti), Rola azulada (Clarav;1;0;0;0;0;0
O;11;Eq. Pomba apunhalada (Gallicolumba Luzonica), Pomba de peito dourado (Gal. Rufigula), Rola tristigmata (Gal. Tristigmata), Pomba de Bartlett (Gal. Criniger), Pomba de Jobi (Gal. Jobiensis), Pomba de Palau (Gal. Canifrons), Pomba de Stair (Gal. Stairi), Po;1;0;0;0;0;0
O;12;Pomba apunhalada (Gallicolumba Luzonica), Pomba de peito dourado (Gal. Rufigula), Rola tristigmata (Gal. Tristigmata), Pomba de Bartlett (Gal. Criniger), Pomba de Jobi (Gal. Jobiensis), Pomba de Palau (Gal. Canifrons), Pomba de Stair (Gal. Stairi), Pomba ;1;0;0;0;0;0
O;13;Eq. Rola asa de bronze (Phaps chalcoptera), Rola arlequim (Ph. histrionica), Rola elegante (Ph. elegans), Rola da Índia (Chalcophaps indica), Rola plumífera (C. plumifera), Rola lofote (C. Lophote), Rola de cauda de barras (Macropygia onchal), Géneros Hen;1;0;0;0;0;0
O;14;Rola asa de bronze (Phaps chalcoptera), Rola arlequim (Ph. histrionica), Rola elegante (Ph. elegans), Rola da Índia (Chalcophaps indica), Rola plumífera (C. plumifera), Rola lofote (C. Lophote), Rola de cauda de barras (Macropygia onchal), Géneros Henicop;1;0;0;0;0;0
O;15;Eq. Pomba tigrada (Columba maculosa), Pomba de coroa branca (C. leucocephala), Pomba galega (C. cayenensis), Pomba do Perú (C. oenups), Pomba da Guiné (C. guinea), Pombo-bravo (C. oenas), Pomba da rocha (C. livia), Pombo torcaz (C. palumbus), Pomba cinzen;1;0;0;0;0;0
O;16;Pomba tigrada (Columba maculosa), Pomba de coroa branca (C. leucocephala), Pomba galega (C. cayenensis), Pomba do Perú (C. oenups), Pomba da Guiné (C. guinea), Pombo-bravo (C. oenas), Pomba da rocha (C. livia), Pombo torcaz (C. palumbus), Pomba cinzenta (;1;0;0;0;0;0
O;17;Eq. Pomba soberba da fruta (Ptinilopus superbus), Pomba da fruta de fronte laranja (P. aurantifrons), Pomba de Nicobar (Caloenas nicobarica), Géneros Treron e outros não contemplados nas classes 1 a 12, todos nas cores normais;1;0;0;0;0;0
O;18;Pomba soberba da fruta (Ptinilopus superbus), Pomba da fruta de fronte laranja (P. aurantifrons), Pomba de Nicobar (Caloenas nicobarica), Géneros Treron e outros não contemplados nas classes 1 a 12, todos nas cores normais;1;0;0;0;0;0
O;19;Eq. Mutações de todas as espécies das classes 1 a 17, excepto 3 e 7;1;0;0;0;0;0
O;20;Mutações de todas as espécies das classes 1 a 17, excepto 3 e 7;1;0;0;0;0;0
O;21;Eq. Novas mutações em estudo (sem prémio);1;0;0;0;0;0
O;22;Novas mutações em estudo (sem prémio);1;0;0;0;0;0
P;1;Eq. Codorniz azul (Coturnix adansonil), Codorniz entrançada (C. coromandelica), Codorniz arlequim (C. delegorgel), Codorniz da Nova Zelândia (C. novazelandiae), Codorniz dos trigos comum (C. coturnix), Codorniz das montanhas (C. monorthonyx), Género Anuro;1;0;0;0;0;0
P;2;Codorniz azul (Coturnix adansonil), Codorniz entrançada (C. coromandelica), Codorniz arlequim (C. delegorgel), Codorniz da Nova Zelândia (C. novazelandiae), Codorniz dos trigos comum (C. coturnix), Codorniz das montanhas (C. monorthonyx), Género Anurophas;1;0;0;0;0;0
P;3;Eq. Codorniz da China (C. chinensis) e suas mutações;1;0;0;0;0;0
P;4;Codorniz da China (C. chinensis) e suas mutações;1;0;0;0;0;0
P;5;Eq. Codorniz do Japão (C. japonica) e suas mutações;1;0;0;0;0;0
P;6;Codorniz do Japão (C. japonica) e suas mutações;1;0;0;0;0;0
P;7;Eq. Perdiz das montanhas (Oreortyx pictus), Perdiz escamada (Callipela squamata), Perdiz elegante (Cal. Douglasil), Perdiz de Gambel (Colinus Gambelli), Perdiz da Virgínia (Co. virginiatus), Perdiz de crista (Co. Cristatus), Perdiz de face branca (Co. Leu;1;0;0;0;0;0
P;8;Perdiz das montanhas (Oreortyx pictus), Perdiz escamada (Callipela squamata), Perdiz elegante (Cal. Douglasil), Perdiz de Gambel (Colinus Gambelli), Perdiz da Virgínia (Co. virginiatus), Perdiz de crista (Co. Cristatus), Perdiz de face branca (Co. Leucopo;1;0;0;0;0;0
P;9;Eq. Perdiz Sisi (Amnoperdrix griseogularis), Perdiz de Hey (Am. hehi), Perdiz grega (Alectoris graeca), Perdiz chucar (Al. chukar), Perdiz bárbara (Al. barbara), Perdiz vermelha (Al. rufa), Perdiz cinzenta (Perdrix perdrix), Cortiçol de colar (Arbophila t;1;0;0;0;0;0
P;10;Perdiz Sisi (Amnoperdrix griseogularis), Perdiz de Hey (Am. hehi), Perdiz grega (Alectoris graeca), Perdiz chucar (Al. chukar), Perdiz bárbara (Al. barbara), Perdiz vermelha (Al. rufa), Perdiz cinzenta (Perdrix perdrix), Cortiçol de colar (Arbophila torqu;1;0;0;0;0;0
P;11;Eq. Mutações das espécies das classes 1 a 9, excepto 3 e 5.;1;0;0;0;0;0
P;12;Mutações das espécies das classes 1 a 9, excepto 3 e 5.;1;0;0;0;0;0
P;13;Eq. Novas mutações em estudo (sem prémio);1;0;0;0;0;0
P;14;Novas mutações em estudo (sem prémio);1;0;0;0;0;0
